代號,名稱,開盤,最高,最低,收盤,成交量
'734536,頎邦國泰77購01,0.42,0.46,0.41,0.41,1006
'734537,同致凱基77購01,0.1,0.1,0.1,0.1,0
'734538,合晶凱基77購01,3.64,3.64,3.64,3.64,0
'734539,東洋凱基77購01,0.28,0.28,0.28,0.28,0
'734540,東洋凱基77購02,0.08,0.08,0.08,0.08,0
'734541,晶焱凱基77購01,0.86,0.86,0.86,0.86,10
'734542,元太富邦77購02,0.1,0.1,0.1,0.1,0
'734543,信驊永豐77購02,0.24,0.24,0.24,0.24,0
'734544,博智永豐77購02,1.2,1.29,1.16,1.2,413
'734545,精材永豐77購03,0.14,0.14,0.14,0.14,0
'734546,金居中信7A購01,0.41,0.41,0.41,0.41,0
'734547,昂寶元富77購02,0.32,0.32,0.3,0.3,200
'734548,良維兆豐78購01,0.01,0.01,0.01,0.01,0
'734549,岳豐兆豐78購01,0.1,0.1,0.1,0.1,10
'734550,先進光日盛77購01,2.31,2.49,2.28,2.4,33
'734551,濱川日盛77購01,0.02,0.02,0.02,0.02,0
'734552,合晶統一77購03,1.26,1.26,1.26,1.26,0
'734553,直得國泰77購01,3.98,3.98,3.98,3.98,0
'734554,環球晶國泰78購01,2.08,2.08,1.79,2.04,447
'734555,環球晶康和77購01,1,1,1,1,10
'734556,雙鴻康和77購01,0.16,0.16,0.16,0.16,0
'734557,良維凱基77購01,0.09,0.09,0.09,0.09,0
'734558,原相凱基77購04,0.16,0.16,0.16,0.16,106
'734559,智擎台新77購01,0.3,0.3,0.3,0.3,0
'734560,中美晶群益78購02,5.9,6.05,4.17,4.17,89
'734561,合晶群益79購01,2.39,2.45,1.72,1.96,412
'734562,宇峻群益78購01,0.22,0.22,0.22,0.22,0
'734563,頎邦群益77購02,0.36,0.36,0.36,0.36,0
'734564,昂寶元大77購01,0.45,0.45,0.45,0.45,20
'734565,環球晶元大77購05,2.77,2.77,1.87,2.38,463
'734566,聯合元大77購01,0.42,0.42,0.42,0.42,0
'734567,穩懋元大77購09,0.56,0.56,0.55,0.55,132
'734568,久元永豐77購01,0.13,0.13,0.13,0.13,0
'734569,大宇資永豐77購01,0.87,1.03,0.78,0.89,186
'734570,同致永豐77購01,0.03,0.03,0.03,0.03,0
'734571,合晶永豐77購02,1.54,1.54,1.54,1.54,0
'734572,宇峻永豐77購02,0.16,0.16,0.16,0.16,0
'734573,迅得永豐77購01,0.07,0.07,0.07,0.07,0
'734574,邦特永豐77購01,0.48,0.5,0.44,0.46,583
'734575,直得永豐77購01,1.08,1.08,1.04,1.04,10
'734576,勝麗永豐77購01,0.07,0.07,0.07,0.07,0
'734577,智冠永豐77購01,0.39,0.39,0.34,0.34,518
'734578,順達永豐77購01,0.12,0.12,0.12,0.12,40
'734579,環球晶永豐77購02,1.41,1.46,1.09,1.24,91
'734580,鈊象永豐77購01,0.42,0.45,0.42,0.44,106
'734581,良維永豐77購03,0.01,0.01,0.01,0.01,0
'734582,良維永豐77購04,0.01,0.01,0.01,0.01,0
'734583,牧德永豐77購05,3,3.03,2.72,2.74,52
'734584,晶焱永豐77購01,0.34,0.34,0.34,0.34,20
'734585,新普永豐77購02,0.11,0.11,0.11,0.11,0
'734586,牧德國泰77購01,3.55,3.55,3.55,3.55,5
'734587,世界中信79購01,0.36,0.36,0.36,0.36,0
'734588,VHQ康和77購01,0.76,0.76,0.76,0.76,0
'734589,晶焱康和77購01,0.58,0.58,0.58,0.58,76
'734590,穩懋康和77購01,0.4,0.4,0.4,0.4,60
'734591,大中凱基77購01,0.99,0.99,0.77,0.8,883
'734592,牧德凱基77購02,4.12,4.15,4.12,4.15,30
'734593,勝麗台新78購01,0.29,0.29,0.29,0.29,0
'734594,VHQ群益79購02,0.61,0.61,0.57,0.57,154
'734595,中美晶群益77購04,7.3,7.3,7.3,7.3,0
'734596,信昌電群益77購01,6.65,6.65,6.65,6.65,0
'734597,茂達群益77購01,1.4,1.4,1.4,1.4,10
'734598,新普群益77購02,0.24,0.24,0.24,0.24,0
'734599,網家群益79購01,0.47,0.47,0.47,0.47,0
'734600,環球晶群益77購04,1.83,1.83,1.83,1.83,34
'734601,環球晶群益77購05,2.41,2.41,2.41,2.41,0
'734602,聯亞群益78購04,0.27,0.4,0.25,0.39,1585
'734603,中美晶富邦78購01,3.73,3.73,3.73,3.73,0
'734604,聯亞富邦77購02,0.29,0.37,0.29,0.33,1115
'734605,翔名元大77購01,0.18,0.21,0.18,0.21,700
'734606,群聯元大78購01,0.16,0.16,0.16,0.16,0
'734607,穩懋玉山79購01,0.82,0.82,0.75,0.81,966
'734608,合晶永豐77購03,0.82,0.82,0.5,0.62,1423
'734609,岳豐永豐77購02,0.14,0.14,0.14,0.14,0
'734610,牧德永豐77購06,1.69,1.85,1.67,1.7,139
'734611,金可永豐77購01,0.55,0.61,0.5,0.51,844
'734612,信昌電永豐77購02,2.85,2.85,2.85,2.85,0
'734613,博智永豐77購03,0.58,0.61,0.58,0.6,784
'734614,環球晶永豐77購03,0.89,0.95,0.54,0.76,1252
'734615,迅得康和77購01,0.1,0.1,0.1,0.1,0
'734616,環球晶中信77購01,0.53,0.58,0.32,0.49,5917
'734617,穩懋中信77購02,0.62,0.62,0.62,0.62,0
'734618,岳豐兆豐78購02,0.18,0.18,0.18,0.18,0
'734619,岳豐元富77購02,0.09,0.09,0.09,0.09,0
'734620,牧德元富77購01,4.31,4.31,4.31,4.31,50
'734621,直得元富77購02,2.2,2.2,2.2,2.2,0
'734622,智冠元富77購01,0.86,0.86,0.86,0.86,10
'734623,牧德日盛77購01,4.93,4.93,4.93,4.93,0
'734624,長華科日盛77購01,0.11,0.11,0.11,0.11,0
'734625,原相日盛77購01,0.09,0.09,0.09,0.09,52
'734626,智擎日盛77購01,0.59,0.6,0.47,0.47,1108
'734627,久元統一77購01,0.24,0.24,0.24,0.24,12
'734628,久元統一77購02,0.18,0.18,0.18,0.18,0
'734629,凱美統一77購02,1.98,1.98,1.41,1.41,26
'734630,富喬統一77購01,0.08,0.08,0.08,0.08,0
'734631,中美晶國泰77購02,3.07,3.07,3.07,3.07,10
'734632,新普富邦77購01,0.32,0.32,0.32,0.32,0
'734633,元太群益77購03,0.03,0.03,0.03,0.03,0
'734634,東洋群益78購01,0.48,0.48,0.47,0.47,300
'734635,勝麗群益78購03,0.13,0.13,0.13,0.13,0
'734636,環球晶群益77購06,1.1,1.23,0.99,1.23,318
'734637,中美晶元大77購04,3.8,3.8,3.49,3.49,21
'734638,良維元大77購03,0.01,0.01,0.01,0.01,0
'734639,昂寶元大77購02,0.26,0.26,0.26,0.26,0
'734640,直得元大78購02,2.27,2.27,2.27,2.27,0
'734641,富喬元大78購02,0.18,0.18,0.18,0.18,0
'734642,環球晶元大77購07,1.44,1.44,1.44,1.44,61
'734643,穩懋元大77購10,0.51,0.51,0.49,0.51,100
'734644,新普中信77購01,0.04,0.04,0.04,0.04,0
'734645,凱美元富77購01,1.66,1.66,1.66,1.66,40
'734646,環球晶元富77購04,1.6,1.62,1.38,1.38,17
'734647,頎邦第一77購01,0.9,0.9,0.9,0.9,0
'734648,迅得永豐77購02,0.05,0.05,0.05,0.05,0
'734649,直得永豐77購02,0.71,0.71,0.68,0.68,30
'734650,富喬永豐77購03,0.05,0.05,0.05,0.05,0
'734651,鼎翰永豐77購01,0.06,0.06,0.06,0.06,0
'734652,雙鴻永豐77購01,0.1,0.1,0.1,0.1,0
'734653,中美晶元大77購05,2.48,2.48,2,2,64
'734654,中美晶元大77購06,2.77,2.77,2.77,2.77,0
'734655,元太元大77購01,0.02,0.02,0.02,0.02,140
'734656,環球晶元大77購08,1.28,1.38,1.01,1.18,501
'734657,東洋統一77購01,0.15,0.15,0.15,0.15,0
'734658,東洋統一77購02,0.24,0.24,0.24,0.24,0
'734659,新普統一77購02,0.09,0.09,0.09,0.09,230
'734660,鼎翰日盛77購01,0.11,0.11,0.11,0.11,0
'734661,信昌電凱基77購02,4.62,4.64,4.56,4.56,48
'734662,新普凱基77購01,0.25,0.25,0.25,0.25,0
'734663,網家凱基77購03,0.28,0.28,0.28,0.28,0
'734664,環球晶富邦78購02,1.61,1.65,1.15,1.47,1295
'734665,環球晶台新78購02,0.9,0.9,0.76,0.76,82
'734666,中美晶元富77購01,2.83,2.83,2.83,2.83,0
'734667,牧德中信77購01,2.43,2.43,2.43,2.43,5
'734668,原相兆豐77購02,0.12,0.12,0.12,0.12,0
'734669,原相康和77購01,0.12,0.12,0.12,0.12,20
'734670,勝麗康和77購01,0.15,0.15,0.15,0.15,0
'734671,萬潤凱基77購01,0.89,0.89,0.89,0.89,0
'734672,雙鴻富邦77購01,0.11,0.11,0.11,0.11,0
'734673,中美晶元大77購07,2.58,2.58,1.81,1.81,83
'734674,禾瑞亞元大77購01,0.61,0.61,0.6,0.6,125
'734675,合晶元大77購03,0.75,0.75,0.63,0.66,31
'734676,勝麗元大77購03,0.43,0.43,0.43,0.43,0
'734677,新普元大77購02,0.35,0.35,0.35,0.35,100
'734678,環球晶元大77購09,1.53,1.53,1.24,1.29,121
'734679,譜瑞元大77購01,0.26,0.3,0.25,0.3,658
'734680,三貝德永豐77購02,0.29,0.29,0.29,0.29,0
'734681,光燿科永豐77購01,0.16,0.19,0.16,0.19,225
'734682,精材永豐77購04,0.36,0.36,0.36,0.36,128
'734683,恒耀永豐77購01,0.16,0.16,0.16,0.16,0
'734684,精測台新79購02,0.15,0.16,0.12,0.12,330
'734685,環球晶永昌77購02,2.08,2.08,2.08,2.08,10
'734686,大江群益77購01,2.94,2.94,2.94,2.94,53
'734687,中美晶群益78購03,1.45,1.45,1.11,1.11,79
'734688,岳豐群益77購01,0.11,0.11,0.1,0.11,130
'734689,僑威群益77購02,0.5,0.57,0.49,0.51,1260
'734690,新普日盛77購01,0.21,0.21,0.21,0.21,0
'734691,信昌電統一78購01,3.01,3.01,3.01,3.01,0
'734692,良維永豐77購05,0.01,0.01,0.01,0.01,0
'734693,原相永豐77購04,0.08,0.08,0.08,0.08,0
'734694,神盾永豐77購02,0.08,0.08,0.08,0.08,0
'734695,頎邦國票77購01,0.23,0.25,0.23,0.25,30
'734696,翔名康和77購01,0.38,0.38,0.38,0.38,0
'734697,恒耀凱基77購01,0.23,0.23,0.23,0.23,0
'734698,智擎中信77購01,0.63,0.63,0.47,0.47,499
'734699,合晶元富77購01,1.53,1.57,1.04,1.19,295
'734700,良維元富77購02,0.06,0.06,0.06,0.06,0
'734701,信驊元富77購01,0.92,0.95,0.85,0.85,65
'734702,美琪瑪元富77購01,0.57,0.6,0.56,0.57,414
'734703,台半富邦7A購01,1.38,1.38,1.19,1.19,107
'734704,勝麗富邦78購01,0.24,0.24,0.24,0.24,0
'734705,雙鴻日盛7A購01,0.14,0.14,0.14,0.14,0
'734706,三貝德統一77購01,0.34,0.34,0.32,0.32,17
'734707,凱美統一77購03,1.51,1.51,1.51,1.51,8
'734708,穩懋國泰77購03,0.84,0.84,0.73,0.79,654
'734709,同致台新78購02,0.02,0.02,0.02,0.02,10
'734710,三貝德元大77購02,0.58,0.58,0.54,0.54,459
'734711,同致元大78購04,0.05,0.05,0.05,0.05,0
'734712,合晶元大77購04,1.68,1.68,1.22,1.42,314
'734713,良維元大77購04,0.02,0.02,0.02,0.02,0
'734714,勝麗元大78購01,0.26,0.26,0.26,0.26,0
'734715,僑威元大77購03,0.62,0.69,0.62,0.67,371
'734716,網家元大77購02,0.52,0.57,0.49,0.49,842
'734717,環球晶元大77購10,1.84,1.89,1.36,1.6,290
'734718,聯亞元大77購05,0.28,0.41,0.26,0.41,444
'734719,頎邦元大77購03,0.4,0.41,0.35,0.37,418
'734720,台半兆豐77購01,1.26,1.26,0.91,0.98,110
'734721,新普兆豐77購01,0.24,0.24,0.24,0.24,0
'734722,環球晶兆豐78購01,1.76,1.78,1.5,1.5,22
'734723,穩懋兆豐77購06,0.58,0.59,0.57,0.57,52
'734724,力旺群益77購01,0.12,0.12,0.12,0.12,0
'734725,良維群益77購02,0.01,0.01,0.01,0.01,0
'734726,迅得群益77購02,0.07,0.07,0.07,0.07,0
'734727,碩禾群益77購01,0.03,0.03,0.03,0.03,0
'734728,穩懋統一77購04,0.73,0.73,0.73,0.73,10
'734729,三貝德國泰7A購01,0.78,0.79,0.76,0.76,726
'734730,三貝德群益77購01,0.62,0.65,0.6,0.65,590
'734731,大江群益77購02,3.05,3.05,2.92,2.92,3
'734732,昂寶群益77購04,0.68,0.69,0.63,0.65,115
'734733,穩懋群益77購05,1.18,1.18,1.12,1.12,107
'734734,IET永豐77購01,0.23,0.23,0.23,0.23,0
'734735,中美晶永豐77購02,2.12,2.12,2.12,2.12,0
'734736,威剛永豐77購02,0.29,0.29,0.29,0.29,10
'734737,應華永豐77購02,0.32,0.32,0.24,0.25,739
'734738,元太第一77購01,0.1,0.1,0.1,0.1,0
'734739,金可第一77購01,1.19,1.19,1.19,1.19,0
'734740,頎邦台新78購01,0.31,0.31,0.31,0.31,0
'734741,光燿科康和77購01,0.1,0.1,0.1,0.1,0
'734742,凱美元大77購01,2.88,2.88,2.09,2.26,295
'734743,精測元大77購01,0.08,0.11,0.08,0.11,50
'734744,精測元大77購02,0.1,0.13,0.1,0.11,50
'734745,精華元大77購02,0.09,0.09,0.09,0.09,0
'734746,網家元大77購03,0.67,0.73,0.63,0.64,1312
'734747,穩懋元大77購11,1.11,1.11,0.98,1.07,495
'734748,穩懋元大77購12,1.38,1.38,1.3,1.3,448
'734749,穩懋元大77購13,1.24,1.24,1.1,1.2,684
'734750,群聯中信77購03,0.17,0.17,0.17,0.17,0
'734751,合晶永豐77購04,1.96,1.96,1.96,1.96,0
'734752,亞泰永豐77購01,0.09,0.09,0.09,0.09,0
'734753,湧德永豐77購01,0.03,0.03,0.03,0.03,0
'734754,精材永豐77購05,0.5,0.56,0.49,0.49,1156
'734755,同致群益77購02,0.02,0.02,0.02,0.02,0
'734756,昂寶群益77購05,0.47,0.49,0.47,0.49,188
'734757,精材群益77購05,0.36,0.38,0.31,0.32,820
'734758,聯合群益77購01,0.57,0.57,0.57,0.57,0
'734759,穩懋群益77購06,0.71,0.74,0.67,0.74,409
'734760,良維統一78購01,0.01,0.01,0.01,0.01,0
'734761,大江國泰77購01,2.13,2.13,2.13,2.13,2
'734762,富喬國泰78購01,0.22,0.22,0.22,0.22,2
'734763,新普國泰77購01,0.84,0.84,0.84,0.84,0
'734764,聖暉國泰77購01,1.09,1.09,0.97,0.97,471
'734765,穩懋國泰77購05,1.2,1.2,1.06,1.15,614
'734766,迅得凱基77購01,0.1,0.1,0.1,0.1,0
'734767,岳豐玉山77購01,0.05,0.05,0.05,0.05,0
'734768,大江元大77購03,2.24,2.24,2.24,2.24,0
'734769,宇峻元大78購01,0.65,0.65,0.64,0.64,280
'734770,迅得元大7A購02,0.3,0.3,0.3,0.3,70
'734771,金山電元大77購02,0.19,0.19,0.19,0.19,85
'734772,信昌電元大7A購01,3.69,3.69,3.69,3.69,0
'734773,博智元大77購03,1.32,1.35,1.27,1.35,200
'734774,智冠元大77購01,1.7,1.7,1.59,1.59,285
'734775,碩禾元大78購01,0.07,0.07,0.07,0.07,0
'734776,牧德兆豐79購01,3.43,3.61,3.43,3.61,141
'734777,富喬兆豐78購01,0.24,0.24,0.24,0.24,0
'734778,頎邦中信7A購01,0.23,0.23,0.23,0.23,0
'734779,凱美群益78購01,3.18,3.18,3.18,3.18,1
'734780,大江永豐78購01,1.01,1.11,0.95,1.07,734
'734781,先進光永豐78購01,1.63,1.63,1.63,1.63,0
'734782,牧德永豐78購01,2.5,2.5,2.5,2.5,0
'734783,穩懋永豐78購01,0.27,0.29,0.26,0.29,35
'734784,頎邦永豐78購01,0.35,0.36,0.34,0.36,329
'734785,宇峻元富78購01,0.42,0.42,0.41,0.41,290
'734786,金居元富78購01,0.23,0.23,0.22,0.22,36
'734787,博智元富78購01,1.2,1.25,1.17,1.25,148
'734788,濱川元富78購01,0.04,0.04,0.04,0.04,0
'734789,牧德元大7A購01,2.61,2.61,2.6,2.6,270
'734790,信昌電元大78購02,7.3,7.3,7.3,7.3,0
'734791,茂達元大78購01,0.6,0.62,0.52,0.54,1050
'734792,鼎翰元大78購01,0.18,0.18,0.18,0.18,0
'734793,數字元大78購01,0.93,0.93,0.88,0.89,171
'734794,三貝德康和78購01,0.29,0.29,0.29,0.29,0
'734795,昂寶康和78購01,0.47,0.47,0.47,0.47,0
'734796,碩禾凱基78購01,0.16,0.17,0.16,0.16,50
'734797,精華凱基78購01,0.03,0.03,0.03,0.03,0
'734798,富喬富邦79購01,0.26,0.3,0.25,0.26,412
'734799,穩懋富邦78購02,0.89,0.89,0.89,0.89,0
'734800,友華日盛78購01,0.22,0.22,0.22,0.22,20
'734801,立敦日盛78購01,2.02,2.02,2.02,2.02,0
'734802,合晶日盛78購01,1.96,1.96,1.38,1.51,435
'734803,牧德日盛78購01,3.68,3.68,3.68,3.68,0
'734804,譜瑞日盛78購01,0.15,0.15,0.15,0.15,0
'734805,立敦統一7A購01,1.97,1.97,1.63,1.69,135
'734806,元太台新7A購01,0.16,0.16,0.16,0.16,0
'734807,富喬台新79購01,0.13,0.13,0.13,0.13,0
'734808,穩懋麥證78購01,0.54,0.55,0.47,0.53,6256
'734809,合晶永昌79購01,4.32,4.32,4.32,4.32,0
'734810,合晶兆豐78購01,3.2,3.2,3.2,3.2,0
'734811,金居兆豐78購01,0.34,0.34,0.34,0.34,0
'734812,聯亞兆豐79購01,0.41,0.51,0.39,0.51,743
'734813,中美晶永豐78購01,0.85,0.88,0.58,0.64,3388
'734814,光燿科永豐78購01,0.07,0.07,0.07,0.07,0
'734815,同致永豐78購01,0.07,0.07,0.07,0.07,0
'734816,欣銓永豐78購01,0.19,0.19,0.19,0.19,0
'734817,原相永豐78購01,0.05,0.05,0.05,0.05,0
'734818,富喬永豐78購01,0.03,0.03,0.03,0.03,0
'734819,碩禾永豐78購01,0.12,0.12,0.12,0.12,0
'734820,中美晶元富78購01,2.26,2.26,1.81,1.81,16
'734821,元太元富78購01,0.02,0.02,0.02,0.02,0
'734822,榮剛元富78購01,0.22,0.22,0.21,0.21,7
'734823,大中群益7A購01,1.06,1.06,0.91,0.91,493
'734824,元太群益78購02,0.05,0.05,0.05,0.05,1
'734825,合晶群益78購04,4.75,4.86,3.31,3.52,130
'734826,良維群益78購01,0.04,0.04,0.04,0.04,0
'734827,宜特群益78購01,0.03,0.03,0.03,0.03,0
'734828,金可群益78購01,1.48,1.69,1.31,1.33,570
'734829,群聯群益78購04,0.73,0.73,0.66,0.66,278
'734830,網家群益79購02,0.61,0.61,0.61,0.61,0
'734831,濱川群益79購01,0.04,0.04,0.04,0.04,0
'734832,元太康和78購01,0.09,0.09,0.09,0.09,0
'734833,原相凱基78購01,0.4,0.4,0.37,0.37,446
'734834,凡甲富邦78購01,0.11,0.11,0.11,0.11,0
'734835,元太富邦78購01,0.08,0.08,0.08,0.08,0
'734836,皇田富邦78購01,0.14,0.14,0.14,0.14,325
'734837,富喬富邦78購01,0.12,0.12,0.12,0.12,5
'734838,中美晶統一78購02,1.4,1.4,1.1,1.1,26
'734839,元太統一78購02,0.1,0.1,0.1,0.1,0
'734840,元太統一78購03,0.1,0.1,0.1,0.1,0
'734841,合晶統一79購02,1.33,1.33,1.04,1.17,234
'734842,三貝德元大79購01,0.59,0.59,0.57,0.57,204
'734843,宇峻元大78購02,0.78,0.78,0.76,0.76,105
'734844,江興鍛元大78購01,0.59,0.65,0.54,0.65,406
'734845,宜鼎元大78購01,2.87,2.87,2.87,2.87,3
'734846,金居元大7A購02,0.48,0.48,0.47,0.47,219
'734847,柏文元大78購01,1.44,1.44,1.42,1.42,11
'734848,晶焱元大79購01,1.37,1.37,1.26,1.26,143
'734849,三貝德麥證78購01,0.29,0.31,0.29,0.29,50
'734850,元太麥證78購01,0.02,0.03,0.02,0.03,481
'734851,世界麥證78購01,0.31,0.31,0.31,0.31,0
'734852,世界麥證79購01,0.32,0.32,0.32,0.32,0
'734853,台半麥證78購01,0.64,0.69,0.52,0.56,3064
'734854,台燿麥證78購01,0.63,0.72,0.6,0.63,11296
'734855,台燿麥證79購01,0.8,0.9,0.78,0.82,11617
'734856,宜鼎麥證78購01,1.15,1.15,1.08,1.08,776
'734857,東洋麥證78購01,0.17,0.17,0.17,0.17,0
'734858,凱美麥證78購01,1.62,1.62,1.2,1.2,1526
'734859,新普麥證78購01,0.24,0.24,0.24,0.24,100
'734860,精測麥證78購01,0.04,0.04,0.04,0.04,0
'734861,精華麥證78購01,0.13,0.13,0.13,0.13,0
'734862,精華麥證79購01,0.08,0.08,0.08,0.08,26
'734863,環球晶麥證78購01,1.14,1.2,0.92,1.1,1014
'734864,環球晶麥證79購01,1.25,1.27,1,1.09,1044
'734865,穩懋麥證79購01,0.49,0.49,0.45,0.48,3131
'734866,譜瑞麥證78購01,0.12,0.12,0.12,0.12,0
'734867,頎邦麥證78購01,0.25,0.25,0.24,0.24,70
'734868,頎邦麥證79購01,0.39,0.39,0.36,0.36,30
'734869,中美晶群益79購01,1.87,1.87,1.32,1.32,117
'734870,昂寶群益78購01,0.17,0.17,0.17,0.17,0
'734871,直得群益79購02,2.92,2.92,2.92,2.92,8
'734872,晶焱群益78購02,0.83,0.83,0.82,0.82,28
'734873,宇峻永豐78購01,0.39,0.39,0.39,0.39,50
'734874,岳豐永豐78購01,0.08,0.08,0.08,0.08,0
'734875,直得永豐78購01,1.24,1.24,1.24,1.24,0
'734876,茂達永豐78購01,0.45,0.46,0.41,0.43,1805
'734877,陽程永豐78購01,0.12,0.12,0.12,0.12,0
'734878,環宇永豐78購01,0.08,0.08,0.08,0.08,0
'734879,鈊象永豐78購01,0.95,0.97,0.93,0.97,81
'734880,三貝德康和78購03,0.58,0.59,0.58,0.59,468
'734881,台燿凱基78購01,0.81,0.96,0.78,0.82,2327
'734882,富喬凱基78購01,0.12,0.12,0.12,0.12,0
'734883,岳豐富邦78購01,0.11,0.11,0.11,0.11,30
'734884,迅得元富7B購01,0.3,0.3,0.3,0.3,0
'734885,三貝德中信79購01,0.38,0.38,0.36,0.36,355
'734886,凱美中信79購01,1.7,1.7,1.14,1.26,453
'734887,大江兆豐78購01,2.05,2.12,2.02,2.12,41
'734888,良維兆豐7A購01,0.04,0.04,0.04,0.04,0
'734889,欣銓兆豐78購01,0.32,0.34,0.31,0.31,40
'734890,網家兆豐79購01,0.75,0.8,0.75,0.76,259
'734891,環球晶兆豐78購02,2.4,2.4,2.4,2.4,0
'734892,譜瑞兆豐78購01,0.19,0.19,0.19,0.19,0
'734893,鈊象兆豐79購01,1.23,1.28,1.23,1.28,50
'734894,頎邦兆豐78購01,0.78,0.81,0.74,0.78,586
'734895,大江國票78購01,2.06,2.06,2.06,2.06,0
'734896,東洋國票78購01,0.27,0.27,0.27,0.27,0
'734897,直得國票78購01,1.6,1.6,1.6,1.6,0
'734898,威剛日盛7A購01,0.4,0.4,0.4,0.4,5
'734899,聯合日盛78購01,0.3,0.3,0.28,0.28,2
'734900,大江元大78購01,1.94,2.05,1.85,2.05,431
'734901,合晶元大78購03,1.63,1.8,1.63,1.8,95
'734902,旺矽元大78購01,0.2,0.21,0.2,0.21,75
'734903,牧德元大79購03,3,3.1,2.83,2.83,58
'734904,直得元大78購03,1.9,1.9,1.9,1.9,0
'734905,元太麥證79購01,0.09,0.09,0.09,0.09,0
'734906,精華麥證7A購01,0.26,0.27,0.26,0.27,85
'734907,璟德麥證78購01,0.08,0.08,0.08,0.08,0
'734908,環球晶麥證7A購01,1.05,1.05,0.84,0.99,945
'734909,穩懋麥證7A購01,0.51,0.51,0.46,0.49,2255
'734910,直得統一78購02,1.09,1.09,1.09,1.09,0
'734911,威剛統一78購01,0.21,0.21,0.21,0.21,0
'734912,立敦國泰78購01,3.72,3.72,3.72,3.72,10
'734913,欣銓國泰78購01,0.72,0.72,0.71,0.71,55
'734914,雙鴻國泰78購02,0.08,0.08,0.08,0.08,0
'734915,中光電永豐78購01,0.22,0.22,0.21,0.22,201
'734916,世界永豐78購01,0.56,0.56,0.56,0.56,69
'734917,立敦永豐78購01,1.9,1.9,1.55,1.55,52
'734918,凱美永豐78購01,1.32,1.37,0.94,0.94,1074
'734919,萬潤永豐78購01,0.38,0.39,0.38,0.39,286
'734920,欣銓國票78購01,0.5,0.5,0.5,0.5,151
'734921,久元元大78購01,0.47,0.47,0.46,0.46,160
'734922,迅得元大79購01,0.35,0.35,0.35,0.35,32
'734923,凱美元大78購01,2,2.02,1.44,1.57,633
'734924,牧德台新79購01,2.85,2.85,2.85,2.85,0
'734925,三貝德群益78購01,0.32,0.32,0.3,0.3,220
'734926,勝麗群益78購04,0.32,0.32,0.32,0.32,50
'734927,江興鍛元富78購01,0.57,0.67,0.56,0.67,248
'734928,璟德中信78購01,0.01,0.01,0.01,0.01,489
'734929,台半康和78購01,1.61,1.61,1.61,1.61,0
'734930,邦特康和78購01,1.98,1.98,1.98,1.98,0
'734931,穩懋康和78購01,0.63,0.63,0.6,0.61,100
'734932,凡甲凱基78購01,0.2,0.2,0.19,0.19,530
'734933,台半凱基78購01,1.58,1.58,1.53,1.53,36
'734934,良維凱基78購01,0.08,0.08,0.08,0.08,0
'734935,神盾凱基78購01,0.3,0.3,0.29,0.29,201
'734936,神盾凱基78購02,0.18,0.18,0.18,0.18,15
'734937,精測凱基78購01,0.05,0.05,0.05,0.05,45
'734938,頎邦凱基78購01,0.66,0.67,0.6,0.61,1214
'734939,金居日盛78購01,0.22,0.22,0.22,0.22,23
'734940,威剛日盛79購01,0.33,0.33,0.33,0.33,0
'734941,先豐麥證78購01,0.16,0.16,0.16,0.16,20
'734942,欣銓麥證78購01,0.25,0.25,0.25,0.25,20
'734943,長華科麥證78購01,0.18,0.18,0.18,0.18,0
'734944,美磊麥證78購01,2.82,3.02,2.68,2.68,6258
'734945,智擎麥證78購01,0.47,0.49,0.38,0.39,2140
'734946,翔名麥證78購01,0.28,0.34,0.28,0.31,3842
'734947,恒耀麥證78購01,0.27,0.27,0.27,0.27,0
'734948,精材中信7A購01,0.94,0.94,0.9,0.92,150
'734949,精測中信79購01,0.09,0.11,0.09,0.1,508
'734950,聯亞中信79購01,0.4,0.4,0.4,0.4,100
'734951,智擎永豐78購01,0.61,0.61,0.55,0.55,1370
'734952,中美晶日盛78購01,3.5,3.5,2.4,2.4,25
'734953,聖暉日盛78購01,1.57,1.57,1.56,1.56,30
'734954,牧德統一78購01,2.13,2.13,2.13,2.13,0
'734955,環球晶統一7A購01,1.63,1.63,1.34,1.49,116
'734956,信昌電富邦7A購01,4.38,4.38,4.38,4.38,0
'734957,中美晶元大79購01,2.15,2.15,1.4,1.56,502
'734958,牧德元大78購05,3.68,3.68,3.68,3.68,0
'734959,原相元大78購04,0.14,0.14,0.14,0.14,18
'734960,環宇元大78購03,0.33,0.37,0.32,0.32,313
'734961,環球晶元大78購03,2.34,2.34,2.26,2.26,20
'734962,環球晶元大78購04,2.17,2.17,2.17,2.17,50
'734963,凱美台新79購01,2.01,2.04,1.81,1.98,517
'734964,三貝德群益78購02,0.5,0.5,0.48,0.49,190
'734965,牧德群益78購01,2.93,2.93,2.93,2.93,0
'734966,威剛群益79購01,0.43,0.43,0.43,0.43,0
'734967,三貝德日盛78購01,0.69,0.69,0.69,0.69,0
'734968,宜特國泰7B購01,0.4,0.4,0.38,0.39,360
'734969,邦特永豐78購01,2.96,2.96,2.96,2.96,10
'734970,牧德永豐78購02,3.61,4.05,3.61,4.05,100
'734971,群聯永豐78購01,0.35,0.35,0.31,0.31,389
'734972,穩懋永豐78購02,0.91,0.92,0.84,0.89,947
'734973,元太群益78購04,0.28,0.28,0.28,0.28,0
'734974,群聯群益78購05,0.76,0.76,0.72,0.72,340
